DT + 1698694756470;LT55.4780315;LG37.6150935;PB988.3428;SP15.312445AZ: 1.8860799
DT + 1698694757467;LT55.477896;LG37.6151314;PB988.39307;SP15.399239AZ: 3.9926283
DT + 1698694758467;LT55.4777605;LG37.6151683;PB988.4043;SP15.1701975AZ: -18.989325
DT + 1698694759470;LT55.4776256;LG37.6152052;PB988.43994;SP15.276799AZ: -6.9321437
DT + 1698694760458;LT55.4774909;LG37.6152418;PB988.4873;SP15.181035AZ: -10.607346
DT + 1698694761469;LT55.4773567;LG37.6152786;PB988.5034;SP15.347015AZ: 1.4565545
DT + 1698694762475;LT55.4772202;LG37.6153152;PB988.51416;SP15.46282AZ: -2.0416071
DT + 1698694763472;LT55.4770831;LG37.6153506;PB988.58203;SP15.175586AZ: 9.301534
DT + 1698694764457;LT55.476947;LG37.6153852;PB988.6162;SP15.413789AZ: -25.873564
DT + 1698694765469;LT55.4768094;LG37.6154197;PB988.647;SP15.272957AZ: 2.2992766
DT + 1698694766473;LT55.4766735;LG37.6154549;PB988.6299;SP15.502896AZ: 0.6121118
DT + 1698694767455;LT55.4765361;LG37.6154916;PB988.7217;SP15.365508AZ: -38.67251
DT + 1698694768459;LT55.4764;LG37.6155257;PB988.74854;SP15.410018AZ: -11.817395
DT + 1698694769468;LT55.4762644;LG37.61556;PB988.78613;SP15.356577AZ: -29.985716
DT + 1698694770471;LT55.476129;LG37.6155956;PB988.7959;SP15.379985AZ: -19.091352
DT + 1698694771448;LT55.475994;LG37.6156311;PB988.84424;SP15.16537AZ: -6.325181
DT + 1698694772461;LT55.4758579;LG37.6156646;PB988.8706;SP15.473231AZ: -22.866209
DT + 1698694773486;LT55.4757193;LG37.6156987;PB988.9253;SP15.520682AZ: -34.244053
DT + 1698694774444;LT55.4755829;LG37.6157319;PB988.9502;SP15.641519AZ: -5.527601
DT + 1698694775451;LT55.4754436;LG37.6157662;PB988.9795;SP15.673753AZ: -35.023018
DT + 1698694776451;LT55.4753065;LG37.6158008;PB989.0459;SP15.489479AZ: -4.4114776
DT + 1698694777460;LT55.4751684;LG37.6158355;PB989.06445;SP15.739685AZ: -12.801681
DT + 1698694778484;LT55.4750271;LG37.6158712;PB989.1001;SP15.790142AZ: -5.7384562
DT + 1698694779453;LT55.4748877;LG37.6159097;PB989.1465;SP15.90771AZ: -8.009819
DT + 1698694780455;LT55.4747489;LG37.6159492;PB989.17236;SP15.641969AZ: -14.754887
DT + 1698694781463;LT55.4746119;LG37.6159877;PB989.19775;SP15.667876AZ: 7.753212
DT + 1698694782451;LT55.4744726;LG37.6160272;PB989.2842;SP15.629357AZ: 14.78328
DT + 1698694783471;LT55.4743314;LG37.616067;PB989.29297;SP15.847992AZ: -18.465088
DT + 1698694784454;LT55.4741918;LG37.6161085;PB989.36084;SP15.702144AZ: -5.0429087
DT + 1698694785446;LT55.4740529;LG37.6161486;PB989.40137;SP15.735981AZ: -14.089047
DT + 1698694786420;LT55.4739144;LG37.6161887;PB989.4365;SP15.691418AZ: -21.772087
DT + 1698694787460;LT55.4737755;LG37.6162294;PB989.4756;SP15.789351AZ: -8.434185
DT + 1698694788437;LT55.4736392;LG37.6162687;PB989.5205;SP15.752035AZ: -8.895923
DT + 1698694789472;LT55.4735;LG37.616308;PB989.58545;SP15.688241AZ: 6.810914
DT + 1698694790469;LT55.4733633;LG37.6163461;PB989.6587;SP15.439441AZ: 2.19109
DT + 1698694791470;LT55.4732267;LG37.6163831;PB989.7031;SP15.914345AZ: 3.4676316
DT + 1698694792472;LT55.4730869;LG37.6164193;PB989.74756;SP15.808339AZ: -10.712787
DT + 1698694793475;LT55.472946;LG37.6164546;PB989.8096;SP15.982094AZ: 0.5616592
DT + 1698694794479;LT55.4728047;LG37.6164887;PB989.8296;SP15.991318AZ: -1.4452345
DT + 1698694795475;LT55.4726646;LG37.6165244;PB989.89014;SP15.893155AZ: 5.878726
DT + 1698694796472;LT55.4725251;LG37.6165602;PB989.97705;SP15.950578AZ: -8.767141
DT + 1698694797455;LT55.4723842;LG37.6165974;PB989.94775;SP16.004564AZ: -0.55247766
DT + 1698694798469;LT55.4722441;LG37.6166362;PB990.0742;SP16.06317AZ: -33.92379
DT + 1698694799470;LT55.4721027;LG37.616675;PB990.1138;SP15.94247AZ: -28.695543
DT + 1698694800467;LT55.4719623;LG37.6167137;PB990.16846;SP16.09238AZ: -1.5568637
DT + 1698694801471;LT55.4718184;LG37.6167541;PB990.26025;SP16.056978AZ: 5.5320034
DT + 1698694802493;LT55.471676;LG37.6167947;PB990.2534;SP15.966728AZ: -16.706522
DT + 1698694803475;LT55.4715336;LG37.6168327;PB990.36865;SP15.977213AZ: -27.51901
DT + 1698694804469;LT55.4713928;LG37.6168695;PB990.4248;SP15.863684AZ: 13.027783
DT + 1698694805470;LT55.4712527;LG37.6169043;PB990.458;SP15.631218AZ: -3.0701842
DT + 1698694806440;LT55.4711149;LG37.6169403;PB990.5156;SP15.534553AZ: 2.1352818
DT + 1698694807481;LT55.470976;LG37.6169766;PB990.56836;SP15.508761AZ: -2.2060804
DT + 1698694808473;LT55.4708372;LG37.6170111;PB990.6377;SP15.371816AZ: -23.3463
DT + 1698694809473;LT55.4706997;LG37.6170451;PB990.5796;SP15.606553AZ: -31.007523
DT + 1698694810479;LT55.4705605;LG37.6170782;PB990.7368;SP15.659747AZ: -17.862352
DT + 1698694811463;LT55.4704216;LG37.6171119;PB990.7866;SP15.574108AZ: -8.204079
DT + 1698694812470;LT55.4702819;LG37.6171461;PB990.8379;SP15.673012AZ: -8.003196
DT + 1698694813452;LT55.4701416;LG37.617181;PB990.88135;SP15.579347AZ: -5.860875
DT + 1698694814470;LT55.4700014;LG37.6172162;PB990.8159;SP15.490994AZ: -5.0226474
DT + 1698694815471;LT55.4698622;LG37.6172511;PB990.7754;SP15.489655AZ: -1.019815
DT + 1698694816472;LT55.4697242;LG37.6172855;PB990.8301;SP15.411919AZ: -17.066244
DT + 1698694817467;LT55.4695875;LG37.617322;PB990.95264;SP15.421451AZ: 2.0265772
DT + 1698694818472;LT55.4694522;LG37.6173587;PB991.0034;SP15.30744AZ: -3.4040158
DT + 1698694819475;LT55.4693158;LG37.6173951;PB991.04736;SP15.287358AZ: -7.2272553
DT + 1698694820487;LT55.4691799;LG37.6174324;PB991.0581;SP15.224663AZ: 2.3470724
DT + 1698694821457;LT55.4690447;LG37.6174685;PB991.0952;SP15.138524AZ: -19.322987
DT + 1698694822479;LT55.4689107;LG37.6175042;PB991.1543;SP15.017447AZ: -6.863992
DT + 1698694823490;LT55.4687772;LG37.6175381;PB991.1992;SP14.905335AZ: -59.596134
DT + 1698694824473;LT55.468645;LG37.6175722;PB991.30664;SP14.921822AZ: -8.4895115
DT + 1698694825476;LT55.468513;LG37.617606;PB991.04785;SP14.752772AZ: 3.4277263
DT + 1698694826473;LT55.4683821;LG37.6176387;PB990.9678;SP14.849187AZ: -28.456985
DT + 1698694827473;LT55.4682521;LG37.6176707;PB991.2715;SP14.830732AZ: -13.072839
DT + 1698694828478;LT55.4681215;LG37.6177029;PB991.2881;SP14.814927AZ: -23.340628
DT + 1698694829479;LT55.4679918;LG37.6177368;PB991.26074;SP14.849227AZ: -11.457852
DT + 1698694830476;LT55.4678617;LG37.6177691;PB991.27783;SP14.848472AZ: -11.910979
DT + 1698694831479;LT55.4677319;LG37.6178012;PB991.2593;SP14.614226AZ: 0.9046375
DT + 1698694832470;LT55.467603;LG37.6178372;PB991.28564;SP14.749633AZ: -2.6405318
DT + 1698694833495;LT55.4674725;LG37.6178739;PB991.2783;SP14.737368AZ: -2.8069067
DT + 1698694834464;LT55.4673438;LG37.6179093;PB991.3198;SP14.690374AZ: 1.4086016
DT + 1698694835469;LT55.4672137;LG37.6179449;PB991.4009;SP14.821053AZ: -3.398168
DT + 1698694836476;LT55.4670824;LG37.6179802;PB991.40967;SP14.830086AZ: -18.415903
DT + 1698694837473;LT55.4669517;LG37.6180164;PB991.2295;SP14.772907AZ: 1.1725292
DT + 1698694838473;LT55.4668222;LG37.6180522;PB991.4116;SP14.77151AZ: -26.389906
DT + 1698694839467;LT55.4666916;LG37.6180902;PB991.38086;SP14.95392AZ: -4.0448437
DT + 1698694840494;LT55.46656;LG37.618128;PB991.3672;SP15.0096445AZ: -30.781178
DT + 1698694841476;LT55.4664275;LG37.618166;PB991.3706;SP15.024339AZ: -13.427313
DT + 1698694842476;LT55.4662939;LG37.6182033;PB991.3828;SP15.237577AZ: -6.8794346
DT + 1698694843499;LT55.4661593;LG37.6182405;PB991.39307;SP15.225897AZ: -17.29589
DT + 1698694844473;LT55.4660255;LG37.6182785;PB991.42676;SP15.271863AZ: -9.079034
DT + 1698694845468;LT55.4658907;LG37.618315;PB991.3789;SP15.382641AZ: -10.807365
DT + 1698694846475;LT55.4657545;LG37.6183504;PB991.3994;SP15.509966AZ: -11.865396
DT + 1698694847464;LT55.4656176;LG37.6183857;PB991.3955;SP15.665005AZ: -9.110648
DT + 1698694848438;LT55.4654799;LG37.6184205;PB991.41064;SP15.534584AZ: -18.421951
DT + 1698694849456;LT55.4653414;LG37.6184559;PB991.4541;SP15.709013AZ: -16.022337
DT + 1698694850467;LT55.4652027;LG37.6184919;PB991.47266;SP15.786265AZ: -17.981062
DT + 1698694851467;LT55.4650643;LG37.6185289;PB991.44727;SP15.721732AZ: -44.459267
DT + 1698694852427;LT55.4649273;LG37.6185659;PB991.45605;SP15.914467AZ: 6.924652
DT + 1698694853415;LT55.4647868;LG37.6186029;PB991.4448;SP15.886483AZ: -17.172594
DT + 1698694854410;LT55.4646477;LG37.6186407;PB991.4995;SP15.770495AZ: 0.4463687
DT + 1698694855452;LT55.4645076;LG37.6186772;PB991.49805;SP15.721745AZ: -13.640505
DT + 1698694856438;LT55.4643675;LG37.6187121;PB991.4551;SP15.874414AZ: -53.775043
DT + 1698694857430;LT55.4642254;LG37.61875;PB991.4702;SP15.927682AZ: -14.753451
DT + 1698694858487;LT55.4640816;LG37.6187842;PB991.48096;SP16.048298AZ: -55.663486
DT + 1698694859444;LT55.4639402;LG37.6188163;PB991.4971;SP15.951875AZ: 10.297445
DT + 1698694860464;LT55.4637988;LG37.6188444;PB991.5332;SP15.877156AZ: -24.477211
DT + 1698694861475;LT55.463657;LG37.618871;PB991.52637;SP16.292725AZ: -28.05505
DT + 1698694862469;LT55.4635139;LG37.6188977;PB991.4956;SP16.033495AZ: -9.670635
DT + 1698694863482;LT55.4633703;LG37.6189269;PB991.5547;SP16.134243AZ: -25.212065
DT + 1698694864473;LT55.4632261;LG37.6189542;PB991.55225;SP15.980815AZ: 19.237103
DT + 1698694865468;LT55.4630822;LG37.6189786;PB991.5845;SP16.028107AZ: 7.8234944
DT + 1698694866482;LT55.4629375;LG37.6190015;PB991.60596;SP16.08524AZ: 4.622056
DT + 1698694867477;LT55.4627929;LG37.619026;PB991.58984;SP16.057514AZ: -5.7403665
DT + 1698694868470;LT55.4626497;LG37.6190485;PB991.6504;SP15.933869AZ: -23.895002
DT + 1698694869469;LT55.462505;LG37.6190682;PB991.667;SP16.070097AZ: -13.35151
DT + 1698694870472;LT55.4623605;LG37.6190861;PB991.4551;SP16.100258AZ: 9.581755
DT + 1698694871470;LT55.4622148;LG37.619101;PB991.4258;SP16.33786AZ: 9.436631
DT + 1698694872470;LT55.4620681;LG37.6191135;PB991.58203;SP16.180305AZ: -33.412724
DT + 1698694873479;LT55.4619217;LG37.6191289;PB991.6543;SP16.154478AZ: 8.608336
DT + 1698694874477;LT55.4617755;LG37.6191436;PB991.6533;SP16.110163AZ: -10.294652
DT + 1698694875446;LT55.4616282;LG37.6191569;PB991.64795;SP16.278553AZ: -12.326322
DT + 1698694876473;LT55.4614821;LG37.6191686;PB991.6543;SP16.149424AZ: 7.8429675
DT + 1698694877478;LT55.4613384;LG37.6191784;PB991.64453;SP16.184258AZ: -25.736986
DT + 1698694878453;LT55.4611946;LG37.6191857;PB991.65674;SP16.116428AZ: 1.0712116
DT + 1698694879476;LT55.4610498;LG37.6191924;PB991.7002;SP15.89121AZ: -4.2891426
DT + 1698694880447;LT55.4609086;LG37.6191957;PB991.7002;SP15.750261AZ: 3.7871182
DT + 1698694881466;LT55.4607673;LG37.6192008;PB991.6826;SP15.828977AZ: -3.7447486
DT + 1698694882473;LT55.4606266;LG37.6192084;PB991.7339;SP15.611656AZ: 4.558162
DT + 1698694883456;LT55.4604861;LG37.6192136;PB991.6738;SP15.872915AZ: -4.5122056
DT + 1698694884478;LT55.4603442;LG37.6192181;PB991.73;SP15.869239AZ: -7.809007
DT + 1698694885479;LT55.4602019;LG37.6192201;PB991.71533;SP15.908809AZ: -5.3334336
DT + 1698694886469;LT55.4600595;LG37.619219;PB991.68164;SP15.906428AZ: -5.840698
DT + 1698694887478;LT55.459917;LG37.6192152;PB991.71826;SP16.007284AZ: 6.6837664
DT + 1698694888466;LT55.4597748;LG37.6192089;PB991.69824;SP16.057297AZ: -1.2590687
DT + 1698694889468;LT55.4596327;LG37.6192019;PB991.6987;SP16.046896AZ: 18.195227
DT + 1698694890450;LT55.459489;LG37.6191962;PB991.66846;SP16.392136AZ: -0.38674024
DT + 1698694891475;LT55.4593417;LG37.6191892;PB991.70166;SP16.421234AZ: -5.120378
DT + 1698694892484;LT55.4591949;LG37.6191787;PB991.6802;SP16.491535AZ: -1.7511488
DT + 1698694893478;LT55.4590466;LG37.6191674;PB991.65186;SP16.690882AZ: -0.18302506
DT + 1698694894467;LT55.4588973;LG37.6191543;PB991.6489;SP16.755552AZ: 6.2612777
DT + 1698694895474;LT55.458748;LG37.6191375;PB991.6846;SP16.766544AZ: -8.35738
DT + 1698694896470;LT55.4585985;LG37.6191176;PB991.70557;SP16.692276AZ: 3.9974537
DT + 1698694897471;LT55.4584503;LG37.6190973;PB991.6655;SP16.436447AZ: -27.07483
DT + 1698694898473;LT55.4583034;LG37.6190773;PB991.70703;SP16.400908AZ: 11.002192
DT + 1698694899477;LT55.4581574;LG37.6190563;PB991.69824;SP16.500906AZ: 4.0121365
DT + 1698694900461;LT55.4580115;LG37.6190325;PB991.71387;SP16.244686AZ: -17.196804
DT + 1698694901446;LT55.4578678;LG37.6190077;PB991.6631;SP16.296213AZ: -6.91241
DT + 1698694902468;LT55.4577232;LG37.6189839;PB991.6416;SP16.239784AZ: 12.314672
DT + 1698694903496;LT55.4575785;LG37.6189564;PB991.66846;SP16.28825AZ: -48.059143
DT + 1698694904474;LT55.4574339;LG37.6189306;PB991.6577;SP16.258059AZ: -14.980381
DT + 1698694905458;LT55.4572891;LG37.6189065;PB991.65137;SP16.29645AZ: 0.459266
DT + 1698694906476;LT55.4571442;LG37.6188817;PB991.6753;SP16.280338AZ: 9.760216
DT + 1698694907453;LT55.4569995;LG37.6188557;PB991.6587;SP16.249056AZ: 17.36354
DT + 1698694908454;LT55.4568547;LG37.6188272;PB991.5674;SP16.408674AZ: 5.643028
DT + 1698694909460;LT55.4567107;LG37.6187985;PB991.62354;SP16.262896AZ: 11.063464
DT + 1698694910476;LT55.4565682;LG37.6187706;PB991.6592;SP16.135717AZ: 9.728747
DT + 1698694911485;LT55.456425;LG37.6187457;PB991.63086;SP16.176289AZ: 19.35672
DT + 1698694912471;LT55.4562812;LG37.6187189;PB991.62256;SP16.247055AZ: -22.8103
DT + 1698694913460;LT55.4561366;LG37.6186952;PB991.6504;SP16.147192AZ: 1.891729
DT + 1698694914459;LT55.4559934;LG37.6186723;PB991.6172;SP16.122871AZ: 0.9799984
DT + 1698694915475;LT55.4558488;LG37.6186497;PB991.58936;SP16.206194AZ: 1.0159218
DT + 1698694916473;LT55.4557039;LG37.6186295;PB991.6221;SP15.958221AZ: -5.3804517
DT + 1698694917466;LT55.4555609;LG37.618607;PB991.6221;SP15.953801AZ: 15.775404
DT + 1698694918473;LT55.4554187;LG37.6185818;PB991.6133;SP15.93051AZ: 8.732465
DT + 1698694919477;LT55.4552778;LG37.6185566;PB991.5962;SP15.728735AZ: 12.308395
DT + 1698694920447;LT55.4551379;LG37.6185333;PB991.6167;SP15.81623AZ: -26.564394
DT + 1698694921446;LT55.4549967;LG37.6185104;PB991.58984;SP15.708156AZ: -4.2250967
DT + 1698694922455;LT55.4548566;LG37.6184854;PB991.58105;SP15.593946AZ: 13.155402
DT + 1698694923473;LT55.4547165;LG37.6184611;PB991.56934;SP15.650952AZ: -8.899687
DT + 1698694924473;LT55.4545782;LG37.6184348;PB991.5952;SP15.495322AZ: 4.851787
DT + 1698694925470;LT55.4544405;LG37.6184084;PB991.5962;SP15.437793AZ: 2.873336
DT + 1698694926469;LT55.4543044;LG37.6183816;PB991.5918;SP15.282185AZ: -1.3241062
DT + 1698694927471;LT55.4541671;LG37.6183576;PB991.6006;SP15.640398AZ: 6.8688006
DT + 1698694928474;LT55.4540291;LG37.618334;PB991.5244;SP15.28692AZ: -2.414521
DT + 1698694929476;LT55.4538933;LG37.6183093;PB991.5283;SP15.413305AZ: -33.36515
DT + 1698694930452;LT55.4537556;LG37.618288;PB991.5591;SP15.492049AZ: 7.7597127
DT + 1698694931455;LT55.4536171;LG37.6182684;PB991.5386;SP15.571874AZ: 11.614183
DT + 1698694932481;LT55.4534775;LG37.6182449;PB991.5752;SP15.4077835AZ: -0.6915114
DT + 1698694933495;LT55.4533399;LG37.6182208;PB991.45166;SP15.533933AZ: 0.063590124
DT + 1698694934472;LT55.453202;LG37.6181942;PB991.5117;SP15.636092AZ: -10.807818
DT + 1698694935471;LT55.4530628;LG37.6181693;PB991.50146;SP15.512158AZ: 3.5719194
DT + 1698694936474;LT55.452924;LG37.6181468;PB991.48486;SP15.618732AZ: 9.75008
DT + 1698694937474;LT55.4527848;LG37.6181217;PB991.4463;SP15.741184AZ: 2.0272584
DT + 1698694938473;LT55.4526451;LG37.6180978;PB991.4209;SP15.61771AZ: 10.851717
DT + 1698694939479;LT55.4525045;LG37.6180734;PB991.3535;SP15.903868AZ: 15.051344
DT + 1698694940474;LT55.4523621;LG37.6180466;PB991.35254;SP16.01869AZ: 1.3762373
DT + 1698694941454;LT55.4522196;LG37.6180184;PB991.33984;SP16.064121AZ: 7.3730626
DT + 1698694942472;LT55.4520752;LG37.6179912;PB991.2622;SP16.28119AZ: 9.59632
DT + 1698694943492;LT55.4519287;LG37.6179646;PB991.2246;SP16.417883AZ: 4.93149
DT + 1698694944477;LT55.4517827;LG37.6179374;PB991.1958;SP16.368353AZ: 3.7252953
DT + 1698694945490;LT55.4516365;LG37.6179111;PB991.1533;SP16.61266AZ: -21.66393
DT + 1698694946464;LT55.4514884;LG37.6178848;PB991.11035;SP16.802055AZ: -35.414566
DT + 1698694947471;LT55.4513382;LG37.6178607;PB991.0571;SP16.93925AZ: 13.38024
DT + 1698694948470;LT55.4511873;LG37.6178329;PB991.01025;SP16.800262AZ: -68.13708
DT + 1698694949472;LT55.4510372;LG37.6178045;PB990.9541;SP16.735636AZ: -13.27192
DT + 1698694950465;LT55.4508883;LG37.6177771;PB991.0093;SP16.703548AZ: 4.1128583
DT + 1698694951479;LT55.4507413;LG37.6177525;PB990.8638;SP16.341377AZ: 0.8491958
DT + 1698694952465;LT55.4505964;LG37.6177292;PB990.8506;SP16.050468AZ: -6.6885734
DT + 1698694953460;LT55.4504532;LG37.6177079;PB990.67285;SP15.978596AZ: 8.697402
DT + 1698694954475;LT55.4503111;LG37.6176833;PB990.7534;SP15.721549AZ: 9.232778
DT + 1698694955471;LT55.4501711;LG37.6176575;PB990.6592;SP15.70737AZ: -15.895233
DT + 1698694956469;LT55.4500312;LG37.6176298;PB990.5884;SP15.740352AZ: 13.884791
DT + 1698694957440;LT55.4498908;LG37.6176042;PB990.5381;SP15.874568AZ: 1.6833258
DT + 1698694958466;LT55.4497483;LG37.6175788;PB990.4824;SP16.219645AZ: -52.821735
DT + 1698694959453;LT55.4496028;LG37.6175507;PB990.4375;SP16.390818AZ: 8.874535
DT + 1698694960477;LT55.4494552;LG37.6175245;PB990.3345;SP16.622965AZ: 4.9151926
DT + 1698694961463;LT55.4493057;LG37.6175016;PB990.30615;SP16.6067AZ: 13.64729
DT + 1698694962471;LT55.4491581;LG37.6174822;PB990.2793;SP16.78853AZ: 14.603857
DT + 1698694963463;LT55.449008;LG37.6174609;PB990.1714;SP16.669346AZ: 9.611263
DT + 1698694964481;LT55.4488603;LG37.6174422;PB990.13916;SP16.564465AZ: -0.0010129253
DT + 1698694965470;LT55.4487147;LG37.6174207;PB990.09814;SP16.298075AZ: 20.483532
DT + 1698694966475;LT55.4485706;LG37.6173968;PB990.1411;SP16.246521AZ: -17.614267
DT + 1698694967469;LT55.4484275;LG37.6173733;PB990.1133;SP16.218307AZ: -16.09144
DT + 1698694968476;LT55.4482855;LG37.6173483;PB990.0923;SP16.112904AZ: -8.6304655
DT + 1698694969473;LT55.4481442;LG37.617322;PB989.9175;SP16.286118AZ: -9.847531
DT + 1698694970481;LT55.4480008;LG37.6172973;PB990.0137;SP16.34929AZ: 10.671527
DT + 1698694971468;LT55.4478598;LG37.6172683;PB989.9888;SP16.393028AZ: -12.054892
DT + 1698694972469;LT55.4477187;LG37.6172375;PB989.95605;SP16.638468AZ: -8.789909
DT + 1698694973477;LT55.4475728;LG37.6172091;PB989.82275;SP16.759392AZ: 8.405663
DT + 1698694974478;LT55.4474248;LG37.6171845;PB989.8423;SP16.647264AZ: 17.279737
DT + 1698694975471;LT55.4472767;LG37.6171586;PB989.7969;SP16.75016AZ: 10.669094
DT + 1698694976477;LT55.4471265;LG37.6171317;PB989.7676;SP16.704247AZ: -31.286932
DT + 1698694977474;LT55.4469759;LG37.6171042;PB989.7539;SP16.555605AZ: -28.601145
DT + 1698694978475;LT55.4468278;LG37.6170771;PB989.7158;SP16.36951AZ: -5.6468735
DT + 1698694979469;LT55.4466823;LG37.6170509;PB989.7041;SP16.399471AZ: -10.355285
DT + 1698694980451;LT55.4465379;LG37.6170278;PB989.6738;SP16.314222AZ: 2.0783637
DT + 1698694981472;LT55.4463921;LG37.6170032;PB989.6343;SP16.430233AZ: -18.789255
DT + 1698694982480;LT55.4462476;LG37.6169764;PB989.6279;SP16.159863AZ: -3.8000576
DT + 1698694983466;LT55.4461045;LG37.6169534;PB989.60156;SP16.425917AZ: 6.3346043
DT + 1698694984476;LT55.4459585;LG37.616932;PB989.63916;SP16.430838AZ: 9.15
DT + 1698694985470;LT55.4458112;LG37.6169087;PB989.53613;SP16.45078AZ: -30.181257
DT + 1698694986476;LT55.445662;LG37.6168838;PB989.56055;SP16.585058AZ: 3.4812615
DT + 1698694987473;LT55.4455128;LG37.6168573;PB989.5708;SP16.457764AZ: 5.790827
DT + 1698694988446;LT55.4453661;LG37.6168317;PB989.4253;SP16.215254AZ: -43.861103
DT + 1698694989474;LT55.4452207;LG37.6168052;PB989.4927;SP16.200106AZ: 4.325208
DT + 1698694990435;LT55.4450759;LG37.6167802;PB989.51953;SP16.105251AZ: -8.982134
DT + 1698694991443;LT55.4449318;LG37.6167574;PB989.4673;SP15.811327AZ: -4.141849
DT + 1698694992435;LT55.4447898;LG37.6167349;PB989.3887;SP15.798326AZ: 5.923743
DT + 1698694993437;LT55.4446491;LG37.6167107;PB989.4214;SP15.708987AZ: 17.864779
DT + 1698694994435;LT55.4445092;LG37.6166837;PB989.3965;SP15.837148AZ: -21.400887
DT + 1698694995428;LT55.4443687;LG37.6166549;PB989.4126;SP15.800848AZ: 1.1872666
DT + 1698694996437;LT55.4442283;LG37.6166289;PB989.3584;SP15.936318AZ: 0.82526064
DT + 1698694997442;LT55.4440886;LG37.6166051;PB989.3198;SP15.662702AZ: 2.8812957
DT + 1698694998436;LT55.44395;LG37.6165828;PB989.32324;SP15.887636AZ: -8.774748
DT + 1698694999438;LT55.4438085;LG37.6165586;PB989.3174;SP16.010798AZ: 1.042538
DT + 1698695000442;LT55.4436658;LG37.6165319;PB989.1875;SP16.004215AZ: 4.526525
DT + 1698695001439;LT55.4435238;LG37.6165035;PB989.21387;SP16.164562AZ: 13.844693
DT + 1698695002448;LT55.4433794;LG37.6164782;PB989.20996;SP16.308739AZ: 13.835975
DT + 1698695003444;LT55.443233;LG37.6164551;PB989.1909;SP16.407402AZ: 13.834211
DT + 1698695004445;LT55.4430856;LG37.6164315;PB989.13574;SP16.694061AZ: 0.5287694
DT + 1698695005457;LT55.4429357;LG37.6164049;PB989.1494;SP16.52981AZ: 3.27171
DT + 1698695006467;LT55.4427877;LG37.6163768;PB989.0928;SP16.843384AZ: 9.705465
DT + 1698695007438;LT55.4426381;LG37.6163482;PB989.10547;SP16.990856AZ: -22.931807
DT + 1698695008449;LT55.4424877;LG37.6163214;PB989.0332;SP17.001759AZ: 10.90428
DT + 1698695009455;LT55.4423332;LG37.6162919;PB989.01855;SP17.294785AZ: 7.223124
DT + 1698695010481;LT55.4421789;LG37.6162636;PB989.0332;SP17.168459AZ: -7.562639
DT + 1698695011456;LT55.4420251;LG37.6162332;PB989.0591;SP17.580559AZ: 11.482778
DT + 1698695012460;LT55.4418683;LG37.6162023;PB988.86865;SP17.573097AZ: 10.279536
DT + 1698695013429;LT55.4417114;LG37.6161743;PB988.958;SP17.593277AZ: 2.1483753
DT + 1698695014445;LT55.4415538;LG37.6161495;PB988.94727;SP17.55486AZ: 10.338502
DT + 1698695015437;LT55.4413967;LG37.6161263;PB988.8706;SP17.419266AZ: -20.340641
DT + 1698695016428;LT55.4412398;LG37.6160999;PB988.8291;SP17.77627AZ: 2.7312791
DT + 1698695017444;LT55.4410793;LG37.6160713;PB988.8164;SP17.91245AZ: -23.440786
DT + 1698695018435;LT55.4409197;LG37.6160442;PB988.8164;SP17.848768AZ: 5.7115674
DT + 1698695019445;LT55.440761;LG37.616017;PB988.7822;SP17.92986AZ: 16.626833
DT + 1698695020441;LT55.4406004;LG37.6159871;PB988.7573;SP17.99552AZ: 0.7331534
DT + 1698695021443;LT55.4404389;LG37.6159555;PB988.7505;SP18.130363AZ: 27.451551
DT + 1698695022443;LT55.4402761;LG37.6159258;PB988.6753;SP18.239555AZ: 7.218537
DT + 1698695023447;LT55.4401128;LG37.6159001;PB988.6699;SP18.12777AZ: -6.0520406
DT + 1698695024468;LT55.4399492;LG37.6158756;PB988.6157;SP18.356974AZ: -0.33967188
DT + 1698695025437;LT55.4397865;LG37.6158498;PB988.5615;SP18.516584AZ: -6.042223
DT + 1698695026437;LT55.4396203;LG37.6158218;PB988.5908;SP18.52932AZ: -3.574838
DT + 1698695027424;LT55.4394557;LG37.6157925;PB988.54443;SP18.563726AZ: -18.777035
DT + 1698695028451;LT55.4392897;LG37.6157596;PB988.5054;SP18.642399AZ: -10.894574
DT + 1698695029450;LT55.4391241;LG37.6157286;PB988.48096;SP18.733412AZ: -5.489473
DT + 1698695030478;LT55.4389565;LG37.6156983;PB988.45605;SP18.857122AZ: -10.221399
DT + 1698695031471;LT55.4387889;LG37.6156655;PB988.3633;SP18.660925AZ: 2.2315738
DT + 1698695032450;LT55.4386224;LG37.6156364;PB988.3423;SP18.839136AZ: 24.20514
DT + 1698695033482;LT55.4384541;LG37.615608;PB988.3286;SP18.844639AZ: 11.378653
DT + 1698695034435;LT55.4382868;LG37.6155793;PB988.3154;SP18.961164AZ: -4.533193
DT + 1698695035439;LT55.4381155;LG37.6155515;PB988.2554;SP19.154844AZ: -15.159013
DT + 1698695036476;LT55.4379425;LG37.6155246;PB988.2246;SP19.186298AZ: 17.632145
DT + 1698695037435;LT55.4377724;LG37.6154974;PB988.20557;SP19.232527AZ: -5.1362505
DT + 1698695038458;LT55.4375989;LG37.6154676;PB988.1758;SP19.393547AZ: -6.546965
DT + 1698695039436;LT55.4374271;LG37.6154343;PB988.1719;SP19.419035AZ: 14.309287
